Radio Caprice - HeavyPsych (heavy psychedelic rock)	http://79.120.39.202:8000/heavypsych	0
Radio Caprice - HeavyPsych (stream 2)	http://79.120.39.202:8004/heavypsych	0
Radio Caprice - Hip-hop	http://79.120.77.11:9067/;stream/1	0
Radio Caprice - IDM ����	http://79.111.14.76:8002/idm	0
Radio Caprice - Illbient [1]	http://213.141.131.10:8002/illbient	0
Radio Caprice - Illbient [2]	http://213.141.131.10:8000/illbient	0
Radio Caprice - Illbient [3]	http://213.141.131.10:8004/illbient	0
Radio Caprice - indian folk	http://79.111.14.76:8000/indianfolk	0
Radio Caprice - Indian Spiritual Music	http://213.141.131.10:8004/mantras	0
Radio Caprice - Indie Folk	http://79.111.14.76:8002/indiefolk	0
Radio Caprice - Industrial Music [1]	http://79.111.14.76:8002/industrial	0
Radio Caprice - Industrial Music [2]	http://79.111.14.76:8000/industrial	0
Radio Caprice - Industrial Music [3]	http://79.111.14.76:8004/industrial	0
Radio Caprice - Instrumental Hip-hop	http://79.120.77.11:8000/instrumentalhiphop	0
Radio Caprice - Instrumental Hip-hop	http://79.120.77.11:8002/instrumentalhiphop	0
Radio Caprice - Instrumental Metal	http://79.111.119.111:8002/instrumentalmetal	0
Radio Caprice - Instrumental Metal	http://79.111.119.111:8004/instrumentalmetal	0
Radio Caprice - Instrumental Music	http://79.120.77.11:8000/instrumental	0
Radio Caprice - Instrumental Music	http://79.120.77.11:8002/instrumental	0
Radio Caprice - Instrumental Rock	http://79.120.39.202:8002/instrumentalrock	0
Radio Caprice - Instrumental Rock	http://79.120.39.202:9077/	0
Radio Caprice - J-Pop	http://79.111.119.111:8000/jpop	0
Radio Caprice - Jazz / Fusion Metal	http://213.141.131.10:8002/jazzmetal	0
Radio Caprice - Jazz Funk	http://79.120.39.202:8002/jazzfunk	0
Radio Caprice - Jazz Fusion	http://79.111.119.111:8002/jazzfusion	0
